jersey_number,player_id,player_name,position,team_name,sortOrder,period,xCoord,yCoord,game_id
10.0,8478550.0,Artemi Panarin,L,New York Rangers,149,1,-78.0,-21.0,2023020261
10.0,8478550.0,Artemi Panarin,L,New York Rangers,168,1,-65.0,-23.0,2023020591
10.0,8478550.0,Artemi Panarin,L,New York Rangers,169,1,78.0,-14.0,2023020078
10.0,8478550.0,Artemi Panarin,L,New York Rangers,182,1,-83.0,-1.0,2023020370
10.0,8478550.0,Artemi Panarin,L,New York Rangers,202,1,-52.0,18.0,2023020522
10.0,8478550.0,Artemi Panarin,L,New York Rangers,250,1,81.0,3.0,2023020135
10.0,8478550.0,Artemi Panarin,L,New York Rangers,279,2,32.0,-16.0,2023020382
10.0,8478550.0,Artemi Panarin,L,New York Rangers,339,2,74.0,-18.0,2023020338
10.0,8478550.0,Artemi Panarin,L,New York Rangers,383,2,71.0,-19.0,2023020621
10.0,8478550.0,Artemi Panarin,L,New York Rangers,412,2,75.0,-22.0,2023020529
10.0,8478550.0,Artemi Panarin,L,New York Rangers,414,2,76.0,-12.0,2023020183
10.0,8478550.0,Artemi Panarin,L,New York Rangers,423,2,60.0,-1.0,2023020010
10.0,8478550.0,Artemi Panarin,L,New York Rangers,440,2,-79.0,0.0,2023020610
10.0,8478550.0,Artemi Panarin,L,New York Rangers,566,3,-83.0,2.0,2023020370
10.0,8478550.0,Artemi Panarin,L,New York Rangers,593,3,71.0,0.0,2023020078
10.0,8478550.0,Artemi Panarin,L,New York Rangers,631,3,-72.0,-22.0,2023020308
10.0,8478550.0,Artemi Panarin,L,New York Rangers,705,3,16.0,-21.0,2023020196
10.0,8478550.0,Artemi Panarin,L,New York Rangers,734,3,-68.0,9.0,2023020261
10.0,8478550.0,Artemi Panarin,L,New York Rangers,767,5,82.0,5.0,2023020169
10.0,8478550.0,Artemi Panarin,L,New York Rangers,773,3,65.0,15.0,2023020489
62.0,8477476.0,Artturi Lehkonen,L,Colorado Avalanche,357,2,70.0,-9.0,2023020046
62.0,8477476.0,Artturi Lehkonen,L,Colorado Avalanche,454,2,81.0,0.0,2023020076
62.0,8477476.0,Artturi Lehkonen,L,Colorado Avalanche,539,3,-83.0,-4.0,2023020143
51.0,8475766.0,Austin Watson,L,Tampa Bay Lightning,711,3,77.0,-16.0,2023020273
34.0,8479318.0,Auston Matthews,C,Toronto Maple Leafs,57,1,76.0,-2.0,2023020432
34.0,8479318.0,Auston Matthews,C,Toronto Maple Leafs,88,1,-73.0,-1.0,2023020429
34.0,8479318.0,Auston Matthews,C,Toronto Maple Leafs,105,1,-78.0,35.0,2023020498
34.0,8479318.0,Auston Matthews,C,Toronto Maple Leafs,122,1,-73.0,21.0,2023020517
34.0,8479318.0,Auston Matthews,C,Toronto Maple Leafs,153,1,-71.0,-1.0,2023020267
34.0,8479318.0,Auston Matthews,C,Toronto Maple Leafs,158,1,-67.0,-1.0,2023020026
34.0,8479318.0,Auston Matthews,C,Toronto Maple Leafs,193,1,-81.0,29.0,2023020026
34.0,8479318.0,Auston Matthews,C,Toronto Maple Leafs,247,1,-82.0,23.0,2023020627
34.0,8479318.0,Auston Matthews,C,Toronto Maple Leafs,305,2,85.0,-6.0,2023020646
34.0,8479318.0,Auston Matthews,C,Toronto Maple Leafs,334,2,48.0,2.0,2023020177
34.0,8479318.0,Auston Matthews,C,Toronto Maple Leafs,338,2,80.0,1.0,2023020646
34.0,8479318.0,Auston Matthews,C,Toronto Maple Leafs,374,2,69.0,-20.0,2023020517
34.0,8479318.0,Auston Matthews,C,Toronto Maple Leafs,379,2,80.0,-2.0,2023020177
34.0,8479318.0,Auston Matthews,C,Toronto Maple Leafs,405,2,64.0,18.0,2023020145
34.0,8479318.0,Auston Matthews,C,Toronto Maple Leafs,405,2,67.0,12.0,2023020489
34.0,8479318.0,Auston Matthews,C,Toronto Maple Leafs,445,2,-69.0,-18.0,2023020083
34.0,8479318.0,Auston Matthews,C,Toronto Maple Leafs,448,2,67.0,4.0,2023020165
34.0,8479318.0,Auston Matthews,C,Toronto Maple Leafs,486,2,77.0,-16.0,2023020005
34.0,8479318.0,Auston Matthews,C,Toronto Maple Leafs,501,2,80.0,-3.0,2023020364
34.0,8479318.0,Auston Matthews,C,Toronto Maple Leafs,547,2,86.0,0.0,2023020413
34.0,8479318.0,Auston Matthews,C,Toronto Maple Leafs,570,3,-78.0,8.0,2023020165
34.0,8479318.0,Auston Matthews,C,Toronto Maple Leafs,589,3,-73.0,13.0,2023020489
34.0,8479318.0,Auston Matthews,C,Toronto Maple Leafs,667,3,-79.0,-8.0,2023020165
34.0,8479318.0,Auston Matthews,C,Toronto Maple Leafs,689,3,-85.0,-4.0,2023020026
34.0,8479318.0,Auston Matthews,C,Toronto Maple Leafs,778,3,-84.0,18.0,2023020005
34.0,8479318.0,Auston Matthews,C,Toronto Maple Leafs,794,3,71.0,17.0,2023020432
34.0,8479318.0,Auston Matthews,C,Toronto Maple Leafs,811,3,-64.0,-12.0,2023020413
34.0,8479318.0,Auston Matthews,C,Toronto Maple Leafs,816,3,-81.0,8.0,2023020005
34.0,8479318.0,Auston Matthews,C,Toronto Maple Leafs,842,3,-70.0,21.0,2023020449
34.0,8479318.0,Auston Matthews,C,Toronto Maple Leafs,848,3,-78.0,10.0,2023020449
34.0,8479318.0,Auston Matthews,C,Toronto Maple Leafs,870,5,-68.0,1.0,2023020346
34.0,8479318.0,Auston Matthews,C,Toronto Maple Leafs,876,4,80.0,-9.0,2023020588
34.0,8479318.0,Auston Matthews,C,Toronto Maple Leafs,917,3,-73.0,14.0,2023020364
34.0,8479318.0,Auston Matthews,C,Toronto Maple Leafs,983,5,-80.0,3.0,2023020329
71.0,8479536.0,Axel Jonsson-Fjallby,L,Winnipeg Jets,384,2,68.0,-9.0,2023020495
21.0,8476624.0,Barclay Goodrow,C,New York Rangers,787,3,88.0,-1.0,2023020274
29.0,8480849.0,Barrett Hayton,C,Arizona Coyotes,332,2,-83.0,3.0,2023020185
29.0,8480849.0,Barrett Hayton,C,Arizona Coyotes,340,2,80.0,-2.0,2023020243
47.0,8479359.0,Beck Malenstyn,L,Washington Capitals,134,1,-55.0,22.0,2023020206
47.0,8479359.0,Beck Malenstyn,L,Washington Capitals,170,1,-91.0,-12.0,2023020576
47.0,8479359.0,Beck Malenstyn,L,Washington Capitals,723,3,-85.0,-5.0,2023020232
8.0,8475279.0,Ben Chiarot,D,Detroit Red Wings,321,2,86.0,-3.0,2023020342
8.0,8475279.0,Ben Chiarot,D,Detroit Red Wings,340,2,68.0,27.0,2023020050
17.0,8477018.0,Ben Hutton,D,Vegas Golden Knights,739,3,-54.0,-15.0,2023020335
59.0,8483570.0,Ben Meyers,C,Colorado Avalanche,476,2,74.0,-13.0,2023020431
20.0,8476399.0,Blake Coleman,C,Calgary Flames,26,1,-75.0,4.0,2023020096
20.0,8476399.0,Blake Coleman,C,Calgary Flames,76,1,-62.0,-14.0,2023020595
20.0,8476399.0,Blake Coleman,C,Calgary Flames,152,1,82.0,-2.0,2023020668
20.0,8476399.0,Blake Coleman,C,Calgary Flames,210,1,-79.0,7.0,2023020649
20.0,8476399.0,Blake Coleman,C,Calgary Flames,327,2,-80.0,-7.0,2023020526
20.0,8476399.0,Blake Coleman,C,Calgary Flames,459,2,-51.0,-20.0,2023020431
20.0,8476399.0,Blake Coleman,C,Calgary Flames,482,2,75.0,-6.0,2023020213
20.0,8476399.0,Blake Coleman,C,Calgary Flames,515,2,83.0,3.0,2023020260
20.0,8476399.0,Blake Coleman,C,Calgary Flames,561,3,-73.0,19.0,2023020051
20.0,8476399.0,Blake Coleman,C,Calgary Flames,565,3,84.0,5.0,2023020305
20.0,8476399.0,Blake Coleman,C,Calgary Flames,571,3,81.0,2.0,2023020450
20.0,8476399.0,Blake Coleman,C,Calgary Flames,635,3,75.0,0.0,2023020526
20.0,8476399.0,Blake Coleman,C,Calgary Flames,648,3,-67.0,12.0,2023020186
20.0,8476399.0,Blake Coleman,C,Calgary Flames,669,3,-86.0,-8.0,2023020634
20.0,8476399.0,Blake Coleman,C,Calgary Flames,697,3,-59.0,-4.0,2023020401
20.0,8476399.0,Blake Coleman,C,Calgary Flames,697,3,-59.0,-4.0,2023020401
20.0,8476399.0,Blake Coleman,C,Calgary Flames,697,3,-59.0,-4.0,2023020401
20.0,8476399.0,Blake Coleman,C,Calgary Flames,781,3,34.0,10.0,2023020578
20.0,8476399.0,Blake Coleman,C,Calgary Flames,789,3,-72.0,-5.0,2023020634
20.0,8476399.0,Blake Coleman,C,Calgary Flames,798,3,-72.0,-1.0,2023020483
17.0,8471218.0,Blake Wheeler,R,New York Rangers,87,1,-77.0,-18.0,2023020432
17.0,8471218.0,Blake Wheeler,R,New York Rangers,142,1,-85.0,11.0,2023020511
17.0,8471218.0,Blake Wheeler,R,New York Rangers,510,2,68.0,-19.0,2023020432
17.0,8471218.0,Blake Wheeler,R,New York Rangers,663,3,-83.0,3.0,2023020196
17.0,8471218.0,Blake Wheeler,R,New York Rangers,839,3,35.0,8.0,2023020261
14.0,8477500.0,Bo Horvat,C,New York Islanders,59,1,70.0,2.0,2023020107
14.0,8477500.0,Bo Horvat,C,New York Islanders,79,1,-69.0,20.0,2023020327
14.0,8477500.0,Bo Horvat,C,New York Islanders,120,1,-57.0,2.0,2023020597
14.0,8477500.0,Bo Horvat,C,New York Islanders,245,1,79.0,6.0,2023020341
14.0,8477500.0,Bo Horvat,C,New York Islanders,253,1,59.0,-19.0,2023020516
14.0,8477500.0,Bo Horvat,C,New York Islanders,391,2,-89.0,22.0,2023020064
14.0,8477500.0,Bo Horvat,C,New York Islanders,408,2,-67.0,18.0,2023020241
14.0,8477500.0,Bo Horvat,C,New York Islanders,408,2,-77.0,-7.0,2023020490
14.0,8477500.0,Bo Horvat,C,New York Islanders,483,2,-74.0,0.0,2023020646
14.0,8477500.0,Bo Horvat,C,New York Islanders,617,3,65.0,-4.0,2023020457
14.0,8477500.0,Bo Horvat,C,New York Islanders,716,3,81.0,12.0,2023020464
14.0,8477500.0,Bo Horvat,C,New York Islanders,722,3,88.0,14.0,2023020397
14.0,8477500.0,Bo Horvat,C,New York Islanders,722,3,88.0,14.0,2023020397
14.0,8477500.0,Bo Horvat,C,New York Islanders,722,3,88.0,14.0,2023020397
14.0,8477500.0,Bo Horvat,C,New York Islanders,723,3,-61.0,4.0,2023020597
14.0,8477500.0,Bo Horvat,C,New York Islanders,727,3,80.0,0.0,2023020397
14.0,8477500.0,Bo Horvat,C,New York Islanders,727,3,80.0,0.0,2023020397
14.0,8477500.0,Bo Horvat,C,New York Islanders,727,3,80.0,0.0,2023020397
14.0,8477500.0,Bo Horvat,C,New York Islanders,746,3,57.0,6.0,2023020134
14.0,8477500.0,Bo Horvat,C,New York Islanders,820,3,87.0,8.0,2023020064
14.0,8477500.0,Bo Horvat,C,New York Islanders,840,4,-77.0,-17.0,2023020429
14.0,8477500.0,Bo Horvat,C,New York Islanders,855,5,-70.0,8.0,2023020248
14.0,8477500.0,Bo Horvat,C,New York Islanders,904,5,75.0,-7.0,2023020260
10.0,8481553.0,Bobby Brink,R,Philadelphia Flyers,128,1,79.0,-6.0,2023020510
10.0,8481553.0,Bobby Brink,R,Philadelphia Flyers,289,2,63.0,26.0,2023020268
10.0,8481553.0,Bobby Brink,R,Philadelphia Flyers,295,2,80.0,5.0,2023020448
10.0,8481553.0,Bobby Brink,R,Philadelphia Flyers,377,2,79.0,7.0,2023020104
10.0,8481553.0,Bobby Brink,R,Philadelphia Flyers,628,3,-87.0,3.0,2023020104
10.0,8481553.0,Bobby Brink,R,Philadelphia Flyers,704,3,-67.0,4.0,2023020157
10.0,8481553.0,Bobby Brink,R,Philadelphia Flyers,860,5,-85.0,-3.0,2023020448
74.0,8482259.0,Bobby McMann,C,Toronto Maple Leafs,187,1,-78.0,18.0,2023020646
74.0,8482259.0,Bobby McMann,C,Toronto Maple Leafs,286,1,-73.0,4.0,2023020466
38.0,8476432.0,Boone Jenner,C,Columbus Blue Jackets,24,1,74.0,0.0,2023020194
38.0,8476432.0,Boone Jenner,C,Columbus Blue Jackets,45,1,89.0,-4.0,2023020280
38.0,8476432.0,Boone Jenner,C,Columbus Blue Jackets,102,1,83.0,-4.0,2023020022
38.0,8476432.0,Boone Jenner,C,Columbus Blue Jackets,161,1,-83.0,0.0,2023020296
38.0,8476432.0,Boone Jenner,C,Columbus Blue Jackets,183,1,86.0,-5.0,2023020280
38.0,8476432.0,Boone Jenner,C,Columbus Blue Jackets,197,1,80.0,1.0,2023020022
38.0,8476432.0,Boone Jenner,C,Columbus Blue Jackets,245,1,64.0,-17.0,2023020176
38.0,8476432.0,Boone Jenner,C,Columbus Blue Jackets,385,2,-80.0,3.0,2023020022
38.0,8476432.0,Boone Jenner,C,Columbus Blue Jackets,393,2,-70.0,-1.0,2023020354
38.0,8476432.0,Boone Jenner,C,Columbus Blue Jackets,488,2,-88.0,-2.0,2023020268
38.0,8476432.0,Boone Jenner,C,Columbus Blue Jackets,501,2,80.0,-6.0,2023020371
38.0,8476432.0,Boone Jenner,C,Columbus Blue Jackets,597,3,75.0,-1.0,2023020146
38.0,8476432.0,Boone Jenner,C,Columbus Blue Jackets,612,3,78.0,1.0,2023020073
14.0,8479383.0,Boris Katchouk,L,Chicago Blackhawks,129,1,-79.0,4.0,2023020333
14.0,8479383.0,Boris Katchouk,L,Chicago Blackhawks,444,2,88.0,-3.0,2023020664
14.0,8479383.0,Boris Katchouk,L,Chicago Blackhawks,534,2,56.0,-16.0,2023020602
14.0,8479383.0,Boris Katchouk,L,Chicago Blackhawks,762,3,-83.0,3.0,2023020317
4.0,8481524.0,Bowen  Byram,D,Colorado Avalanche,120,1,-59.0,-5.0,2023020525
4.0,8481524.0,Bowen Byram,D,Colorado Avalanche,15,1,-60.0,1.0,2023020366
4.0,8481524.0,Bowen Byram,D,Colorado Avalanche,127,1,-61.0,-12.0,2023020366
4.0,8481524.0,Bowen Byram,D,Colorado Avalanche,350,2,71.0,17.0,2023020201
4.0,8481524.0,Bowen Byram,D,Colorado Avalanche,534,2,49.0,4.0,2023020090
4.0,8481524.0,Bowen Byram,D,Colorado Avalanche,614,3,-71.0,6.0,2023020143
63.0,8473419.0,Brad Marchand,L,Boston Bruins,14,1,80.0,5.0,2023020589
63.0,8473419.0,Brad Marchand,L,Boston Bruins,79,1,-91.0,5.0,2023020667
63.0,8473419.0,Brad Marchand,L,Boston Bruins,166,1,56.0,23.0,2023020624
63.0,8473419.0,Brad Marchand,L,Boston Bruins,259,1,-64.0,-23.0,2023020062
63.0,8473419.0,Brad Marchand,L,Boston Bruins,357,2,-81.0,1.0,2023020130
63.0,8473419.0,Brad Marchand,L,Boston Bruins,466,2,-62.0,2.0,2023020079
63.0,8473419.0,Brad Marchand,L,Boston Bruins,518,2,-65.0,37.0,2023020392
63.0,8473419.0,Brad Marchand,L,Boston Bruins,518,2,-65.0,37.0,2023020392
63.0,8473419.0,Brad Marchand,L,Boston Bruins,518,2,-65.0,37.0,2023020392
63.0,8473419.0,Brad Marchand,L,Boston Bruins,527,3,72.0,-13.0,2023020371
63.0,8473419.0,Brad Marchand,L,Boston Bruins,558,3,76.0,-9.0,2023020589
63.0,8473419.0,Brad Marchand,L,Boston Bruins,562,3,47.0,3.0,2023020371
63.0,8473419.0,Brad Marchand,L,Boston Bruins,595,3,59.0,16.0,2023020371
63.0,8473419.0,Brad Marchand,L,Boston Bruins,614,3,-79.0,12.0,2023020667
63.0,8473419.0,Brad Marchand,L,Boston Bruins,630,3,84.0,2.0,2023020624
63.0,8473419.0,Brad Marchand,L,Boston Bruins,653,3,84.0,-4.0,2023020178
63.0,8473419.0,Brad Marchand,L,Boston Bruins,694,3,86.0,-3.0,2023020212
63.0,8473419.0,Brad Marchand,L,Boston Bruins,765,3,-49.0,-4.0,2023020081
63.0,8473419.0,Brad Marchand,L,Boston Bruins,768,3,80.0,-7.0,2023020079
63.0,8473419.0,Brad Marchand,L,Boston Bruins,783,3,67.0,0.0,2023020484
63.0,8473419.0,Brad Marchand,L,Boston Bruins,996,4,-85.0,6.0,2023020364
4.0,8482073.0,Braden Schneider,D,New York Rangers,420,2,42.0,1.0,2023020529
4.0,8482073.0,Braden Schneider,D,New York Rangers,423,2,49.0,-8.0,2023020110
4.0,8482073.0,Braden Schneider,D,New York Rangers,685,3,79.0,-12.0,2023020489
76.0,8476869.0,Brady Skjei,D,Carolina Hurricanes,213,1,-75.0,-11.0,2023020639
76.0,8476869.0,Brady Skjei,D,Carolina Hurricanes,492,2,-78.0,12.0,2023020419
76.0,8476869.0,Brady Skjei,D,Carolina Hurricanes,547,3,-54.0,8.0,2023020360
76.0,8476869.0,Brady Skjei,D,Carolina Hurricanes,565,3,-70.0,-22.0,2023020486
76.0,8476869.0,Brady Skjei,D,Carolina Hurricanes,581,3,-73.0,15.0,2023020180
76.0,8476869.0,Brady Skjei,D,Carolina Hurricanes,712,3,-48.0,-36.0,2023020004
76.0,8476869.0,Brady Skjei,D,Carolina Hurricanes,731,3,-82.0,-2.0,2023020318
7.0,8480801.0,Brady Tkachuk,L,Ottawa Senators,69,1,-70.0,-11.0,2023020242
7.0,8480801.0,Brady Tkachuk,L,Ottawa Senators,107,1,-86.0,4.0,2023020242
7.0,8480801.0,Brady Tkachuk,L,Ottawa Senators,150,1,82.0,1.0,2023020382
7.0,8480801.0,Brady Tkachuk,L,Ottawa Senators,164,1,-61.0,26.0,2023020354
7.0,8480801.0,Brady Tkachuk,L,Ottawa Senators,186,1,-73.0,-18.0,2023020123
7.0,8480801.0,Brady Tkachuk,L,Ottawa Senators,199,1,85.0,-2.0,2023020162
7.0,8480801.0,Brady Tkachuk,L,Ottawa Senators,296,2,-83.0,3.0,2023020520
7.0,8480801.0,Brady Tkachuk,L,Ottawa Senators,367,2,-58.0,20.0,2023020655
7.0,8480801.0,Brady Tkachuk,L,Ottawa Senators,423,2,-71.0,8.0,2023020033
7.0,8480801.0,Brady Tkachuk,L,Ottawa Senators,435,2,-75.0,-12.0,2023020634
7.0,8480801.0,Brady Tkachuk,L,Ottawa Senators,532,2,-89.0,5.0,2023020382
7.0,8480801.0,Brady Tkachuk,L,Ottawa Senators,584,2,-55.0,-21.0,2023020019
7.0,8480801.0,Brady Tkachuk,L,Ottawa Senators,614,3,86.0,4.0,2023020019
7.0,8480801.0,Brady Tkachuk,L,Ottawa Senators,711,3,68.0,-20.0,2023020162
7.0,8480801.0,Brady Tkachuk,L,Ottawa Senators,736,3,-81.0,-6.0,2023020123
7.0,8480801.0,Brady Tkachuk,L,Ottawa Senators,751,3,80.0,1.0,2023020033
7.0,8480801.0,Brady Tkachuk,L,Ottawa Senators,800,3,84.0,-10.0,2023020478
7.0,8480801.0,Brady Tkachuk,L,Ottawa Senators,851,3,76.0,-15.0,2023020531
15.0,8482061.0,Brandon Biro,L,Buffalo Sabres,142,1,85.0,3.0,2023020141
15.0,8482061.0,Brandon Biro,L,Buffalo Sabres,744,3,70.0,-2.0,2023020141
25.0,8478443.0,Brandon Carlo,D,Boston Bruins,190,1,-69.0,0.0,2023020229
25.0,8478443.0,Brandon Carlo,D,Boston Bruins,737,3,30.0,-39.0,2023020512
21.0,8479520.0,Brandon Duhaime,R,Minnesota Wild,125,1,71.0,17.0,2023020041
21.0,8479520.0,Brandon Duhaime,R,Minnesota Wild,164,1,-78.0,-6.0,2023020223
21.0,8479520.0,Brandon Duhaime,R,Minnesota Wild,395,2,-80.0,0.0,2023020196
21.0,8479520.0,Brandon Duhaime,R,Minnesota Wild,790,3,69.0,1.0,2023020026
38.0,8479542.0,Brandon Hagel,L,Tampa Bay Lightning,188,1,67.0,4.0,2023020023
38.0,8479542.0,Brandon Hagel,L,Tampa Bay Lightning,330,2,-72.0,1.0,2023020106
38.0,8479542.0,Brandon Hagel,L,Tampa Bay Lightning,469,2,79.0,-1.0,2023020040
38.0,8479542.0,Brandon Hagel,L,Tampa Bay Lightning,582,3,71.0,7.0,2023020001
38.0,8479542.0,Brandon Hagel,L,Tampa Bay Lightning,598,3,72.0,-15.0,2023020303
38.0,8479542.0,Brandon Hagel,L,Tampa Bay Lightning,656,3,82.0,-18.0,2023020133
38.0,8479542.0,Brandon Hagel,L,Tampa Bay Lightning,741,3,77.0,7.0,2023020594
38.0,8479542.0,Brandon Hagel,L,Tampa Bay Lightning,743,3,74.0,1.0,2023020661
38.0,8479542.0,Brandon Hagel,L,Tampa Bay Lightning,747,3,85.0,5.0,2023020626
38.0,8479542.0,Brandon Hagel,L,Tampa Bay Lightning,754,3,-81.0,3.0,2023020040
38.0,8479542.0,Brandon Hagel,L,Tampa Bay Lightning,814,3,82.0,0.0,2023020177
38.0,8479542.0,Brandon Hagel,L,Tampa Bay Lightning,820,3,88.0,-7.0,2023020246
38.0,8479542.0,Brandon Hagel,L,Tampa Bay Lightning,888,4,-74.0,2.0,2023020273
62.0,8477986.0,Brandon Montour,D,Florida Panthers,259,1,-64.0,5.0,2023020472
20.0,8476438.0,Brandon Saad,L,St. Louis Blues,29,1,56.0,-23.0,2023020348
20.0,8476438.0,Brandon Saad,L,St. Louis Blues,77,1,80.0,-8.0,2023020436
20.0,8476438.0,Brandon Saad,L,St. Louis Blues,152,1,70.0,5.0,2023020075
20.0,8476438.0,Brandon Saad,L,St. Louis Blues,174,1,63.0,16.0,2023020469
20.0,8476438.0,Brandon Saad,L,St. Louis Blues,377,2,-75.0,21.0,2023020647
20.0,8476438.0,Brandon Saad,L,St. Louis Blues,386,2,-81.0,10.0,2023020451
20.0,8476438.0,Brandon Saad,L,St. Louis Blues,438,2,-75.0,11.0,2023020164
20.0,8476438.0,Brandon Saad,L,St. Louis Blues,630,3,84.0,-12.0,2023020524
20.0,8476438.0,Brandon Saad,L,St. Louis Blues,642,3,-79.0,1.0,2023020365
20.0,8476438.0,Brandon Saad,L,St. Louis Blues,711,3,67.0,17.0,2023020075
13.0,8479293.0,Brandon Tanev,L,Seattle Kraken,29,1,78.0,1.0,2023020292
13.0,8479293.0,Brandon Tanev,L,Seattle Kraken,91,1,83.0,-8.0,2023020228
13.0,8479293.0,Brandon Tanev,L,Seattle Kraken,275,2,-84.0,1.0,2023020497
3.0,8475188.0,Brayden McNabb,D,Vegas Golden Knights,383,2,-70.0,7.0,2023020244
3.0,8475188.0,Brayden McNabb,D,Vegas Golden Knights,506,3,-73.0,-11.0,2023020427
94.0,8481167.0,Brayden Pachal,D,Vegas Golden Knights,546,3,-64.0,14.0,2023020016
21.0,8478010.0,Brayden Point,C,Tampa Bay Lightning,15,1,-94.0,-7.0,2023020607
21.0,8478010.0,Brayden Point,C,Tampa Bay Lightning,30,1,82.0,-5.0,2023020439
21.0,8478010.0,Brayden Point,C,Tampa Bay Lightning,33,1,70.0,-7.0,2023020106
21.0,8478010.0,Brayden Point,C,Tampa Bay Lightning,219,1,67.0,-6.0,2023020177
21.0,8478010.0,Brayden Point,C,Tampa Bay Lightning,236,1,67.0,3.0,2023020086
21.0,8478010.0,Brayden Point,C,Tampa Bay Lightning,307,2,76.0,-14.0,2023020162
21.0,8478010.0,Brayden Point,C,Tampa Bay Lightning,334,2,-82.0,-9.0,2023020284
21.0,8478010.0,Brayden Point,C,Tampa Bay Lightning,344,2,-72.0,4.0,2023020246
21.0,8478010.0,Brayden Point,C,Tampa Bay Lightning,351,2,-85.0,-4.0,2023020303
21.0,8478010.0,Brayden Point,C,Tampa Bay Lightning,408,2,-69.0,3.0,2023020644
21.0,8478010.0,Brayden Point,C,Tampa Bay Lightning,434,2,-83.0,6.0,2023020504
21.0,8478010.0,Brayden Point,C,Tampa Bay Lightning,464,2,-77.0,8.0,2023020504
21.0,8478010.0,Brayden Point,C,Tampa Bay Lightning,472,2,77.0,12.0,2023020334
21.0,8478010.0,Brayden Point,C,Tampa Bay Lightning,479,2,72.0,12.0,2023020607
21.0,8478010.0,Brayden Point,C,Tampa Bay Lightning,541,2,84.0,-3.0,2023020162
21.0,8478010.0,Brayden Point,C,Tampa Bay Lightning,605,3,80.0,-2.0,2023020471
21.0,8478010.0,Brayden Point,C,Tampa Bay Lightning,646,3,83.0,8.0,2023020303
21.0,8478010.0,Brayden Point,C,Tampa Bay Lightning,688,3,-83.0,3.0,2023020162
21.0,8478010.0,Brayden Point,C,Tampa Bay Lightning,731,3,69.0,18.0,2023020303
21.0,8478010.0,Brayden Point,C,Tampa Bay Lightning,861,5,75.0,0.0,2023020521
10.0,8475170.0,Brayden Schenn,C,St. Louis Blues,25,1,62.0,-6.0,2023020219
10.0,8475170.0,Brayden Schenn,C,St. Louis Blues,58,1,75.0,11.0,2023020630
10.0,8475170.0,Brayden Schenn,C,St. Louis Blues,81,1,64.0,23.0,2023020348
10.0,8475170.0,Brayden Schenn,C,St. Louis Blues,136,1,-83.0,4.0,2023020287
10.0,8475170.0,Brayden Schenn,C,St. Louis Blues,270,1,81.0,4.0,2023020219
10.0,8475170.0,Brayden Schenn,C,St. Louis Blues,421,2,-73.0,1.0,2023020348
10.0,8475170.0,Brayden Schenn,C,St. Louis Blues,591,3,56.0,13.0,2023020219
10.0,8475170.0,Brayden Schenn,C,St. Louis Blues,595,3,81.0,10.0,2023020164
10.0,8475170.0,Brayden Schenn,C,St. Louis Blues,641,3,72.0,21.0,2023020184
10.0,8475170.0,Brayden Schenn,C,St. Louis Blues,816,5,84.0,9.0,2023020608
10.0,8475170.0,Brayden Schenn,C,St. Louis Blues,904,5,73.0,2.0,2023020013
11.0,8475848.0,Brendan Gallagher,R,Montréal Canadiens,155,1,-62.0,-10.0,2023020610
11.0,8475848.0,Brendan Gallagher,R,Montréal Canadiens,259,1,-67.0,3.0,2023020642
11.0,8475848.0,Brendan Gallagher,R,Montréal Canadiens,390,2,84.0,1.0,2023020069
11.0,8475848.0,Brendan Gallagher,R,Montréal Canadiens,456,2,67.0,-10.0,2023020164
11.0,8475848.0,Brendan Gallagher,R,Montréal Canadiens,531,3,-86.0,8.0,2023020212
11.0,8475848.0,Brendan Gallagher,R,Montréal Canadiens,538,3,-78.0,-1.0,2023020082
11.0,8475848.0,Brendan Gallagher,R,Montréal Canadiens,574,3,-70.0,-3.0,2023020153
28.0,8477962.0,Brendan Lemieux,L,Carolina Hurricanes,306,2,-67.0,-20.0,2023020032
28.0,8477962.0,Brendan Lemieux,L,Carolina Hurricanes,467,2,-80.0,-3.0,2023020328
5.0,8475455.0,Brenden Dillon,D,Winnipeg Jets,63,1,-78.0,-12.0,2023020631
5.0,8475455.0,Brenden Dillon,D,Winnipeg Jets,230,1,-31.0,-36.0,2023020441
5.0,8475455.0,Brenden Dillon,D,Winnipeg Jets,371,2,78.0,9.0,2023020160
5.0,8475455.0,Brenden Dillon,D,Winnipeg Jets,536,3,-57.0,-23.0,2023020160
5.0,8475455.0,Brenden Dillon,D,Winnipeg Jets,630,3,-30.0,-19.0,2023020211
5.0,8475455.0,Brenden Dillon,D,Winnipeg Jets,684,3,-38.0,-31.0,2023020200
8.0,8470613.0,Brent Burns,D,Carolina Hurricanes,64,1,54.0,-17.0,2023020032
8.0,8470613.0,Brent Burns,D,Carolina Hurricanes,205,1,-43.0,13.0,2023020535
8.0,8470613.0,Brent Burns,D,Carolina Hurricanes,327,2,-78.0,6.0,2023020603
8.0,8470613.0,Brent Burns,D,Carolina Hurricanes,389,2,-59.0,22.0,2023020076
8.0,8470613.0,Brent Burns,D,Carolina Hurricanes,542,3,-42.0,-16.0,2023020259
8.0,8470613.0,Brent Burns,D,Carolina Hurricanes,657,3,-80.0,-3.0,2023020214
8.0,8470613.0,Brent Burns,D,Carolina Hurricanes,680,3,42.0,-7.0,2023020603
8.0,8470613.0,Brent Burns,D,Carolina Hurricanes,758,3,63.0,-11.0,2023020279
